# ID	k		b
# Bad Y: 3
0	0.997949	9.748102
1	0.999164	6.096562
2	0.998205	11.104758
3	1.000221	-0.734267
4	0.999737	2.183266
5	0.999292	4.501928
6	0.998966	6.311232
7	1.001119	-6.970583
8	0.999457	2.669520
9	0.999519	2.730886
10	0.998741	5.970775
11	0.999075	4.839048
12	0.998651	7.007486
13	0.999535	4.417831
14	0.999724	1.845341
15	1.000319	-2.192567
16	1.000170	-2.315734
17	0.999407	2.876692
18	0.999064	4.145182
19	1.000809	-4.759888
20	0.998813	5.908555
21	0.998255	7.912378
22	1.000742	-4.774897
23	0.999501	2.339767
24	0.999913	-1.237481
25	0.999297	4.128936
26	1.000036	-1.002404
27	1.000138	-0.540948
28	0.999179	3.422452
29	0.996726	18.594498
30	0.998403	9.340667
31	0.997916	10.682815
32	1.000878	-5.380934
33	0.999036	4.856555
34	0.999804	1.422894
35	0.999564	2.140970
36	0.998812	4.014807
37	1.000130	-0.361057
38	1.001240	-3.573569
39	0.999779	1.335281
40	0.999069	4.298971
41	1.000428	-2.588718
42	0.998536	7.887163
43	1.000469	-2.780297
44	0.998657	7.285085
45	0.998814	8.424314
46	0.999654	3.672346
47	1.000585	-4.866817
48	0.998832	7.548416
49	0.999276	3.242273
50	0.998828	7.532177
51	0.999974	-0.351672
52	0.997502	12.252498
53	1.000004	-0.474518
54	1.000692	-2.729082
55	0.999573	3.195294
56	0.998168	10.993405
57	0.999451	2.762132
58	0.998885	6.136208
59	0.999088	5.684987
60	0.999783	3.069537
61	1.000045	0.100388
62	0.999054	6.167489
63	0.997921	12.996179
64	1.000758	-3.472057
65	0.999442	4.602016
66	0.999737	3.822616
67	0.999038	6.911323
68	0.997941	13.201247
69	0.999582	2.253362
70	1.000457	-1.406649
71	0.998711	8.658929
72	0.998740	9.330141
73	0.996609	19.782539
74	1.000167	0.658554
75	0.999167	5.693291
76	0.998666	9.251466
77	0.998533	10.374041
78	0.998824	8.756577
79	0.999534	5.243670
80	0.999983	0.723095
81	0.999613	4.240702
82	0.998191	12.824875
83	0.999101	4.748064
84	0.999288	5.929619
85	0.999500	4.312420
86	0.998227	11.452354
87	0.999695	2.485179
88	0.997548	14.247855
89	0.998535	9.061698
90	1.000377	-0.822589
91	0.998156	11.391498
92	0.998929	8.713473
93	0.999199	5.184607
94	0.997403	16.394504
95	0.997792	13.513449
96	0.998135	10.876755
97	1.000598	-1.315533
98	0.999468	4.818269
99	1.000604	-0.600911
100	0.999253	5.888015
101	0.998745	7.394181
102	1.000093	1.898830
103	1.001188	-4.655707
104	0.999458	3.837481
105	1.000170	1.860952
106	0.997953	13.844114
107	0.999899	3.307847
108	0.999570	4.035487
109	0.999382	5.260478
110	0.998368	11.060760
111	0.998967	7.199663
112	1.000082	2.212577
113	0.998273	7.985767
114	0.997836	14.212985
115	0.998724	7.366669
116	0.998798	9.941437
117	1.000169	-2.074071
118	0.997776	14.023386
119	0.998194	9.688587
120	0.998373	11.811760
121	0.999101	4.126023
122	0.999285	8.013339
123	0.997477	13.074472
124	0.998952	7.368429
125	0.998954	4.118609
126	0.998948	9.695991
127	0.998473	6.597376
128	1.000207	-1.567474
129	1.000253	-1.976460
130	1.000643	-3.749178
131	1.000000	0.000000
132	1.001019	-5.905209
133	1.000503	-3.049007
134	0.999491	1.052655
135	1.001368	-7.798148
136	1.000778	-4.010632
137	1.000315	-2.950909
138	0.999965	-1.745779
139	0.999979	-0.372056
140	1.000836	-4.051990
141	1.001426	-8.882126
142	1.000399	-2.441090
143	1.001126	-6.653001
144	1.000967	-4.806511
145	1.000597	-3.546834
146	1.001620	-9.397062
147	0.999840	1.331454
148	1.001271	-6.286412
149	1.000364	-1.550713
150	1.000608	-3.262180
151	0.999796	1.697321
152	1.000555	-3.829591
153	1.000361	1.169407
154	1.000946	-4.628013
155	1.001029	-4.791932
156	0.999821	-0.557776
157	1.000298	-2.072234
158	1.001535	-7.322988
159	0.999314	4.348371
160	1.000904	-6.050191
161	0.999447	2.102317
162	0.999245	3.747583
163	0.998799	5.087354
164	1.000252	-1.063839
165	1.000319	-2.393818
166	1.000026	-0.963578
167	1.000295	-3.530768
168	1.000628	-4.044225
169	1.000443	-2.726991
170	0.999786	0.336795
171	0.998542	7.880851
172	0.997221	13.382159
173	1.000469	-8.196648
174	0.999418	0.330216
175	0.998656	3.718290
