============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3700000.E-03 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Si_Top    
  Layer # 1 - Bottom Depth=300000.E+01 A
  Layer # 1 - Density =0002.3210 g/cm3
  Layer # 1 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
  Layer # 2 - Si_Bottom 
  Layer # 2 - Bottom Depth=600000.E+01 A
  Layer # 2 - Density =0002.3210 g/cm3
  Layer # 2 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.3100E+06 -4.4882E+04 -1.0583E+04
0000002   1.3162E+06  9.0999E+04 -2.5783E+05
0000003   1.3396E+06 -9.5455E+03  2.0431E+04
0000004   1.2946E+06  2.6433E+04 -1.5132E+04
0000005   1.3058E+06 -2.0788E+04 -4.1229E+03
0000006   1.3159E+06  2.7049E+04  3.7879E+04
0000007   1.3543E+06  6.5963E+04 -2.2350E+04
0000008   1.3200E+06  6.0127E+02  9.6543E+03
0000009   1.3631E+06  1.6178E+04  3.1530E+04
0000010   1.3113E+06 -7.6636E+04  2.6675E+04
0000011   1.3135E+06  4.7505E+04 -3.5835E+04
0000012   1.3225E+06  2.7920E+04 -4.2071E+04
0000013   1.3288E+06  3.6339E+04  8.0490E+04
0000014   1.3291E+06 -2.0323E+04 -2.0624E+04
0000015   1.3111E+06  4.7672E+03  7.3939E+04
0000016   1.3426E+06 -3.8831E+04  2.8828E+04
0000017   1.3382E+06 -6.4711E+03 -1.3070E+04
0000018   1.3077E+06 -3.8948E+04 -4.0364E+04
0000019   1.2615E+06 -5.9406E+04  1.3578E+05
0000020   1.3032E+06 -3.6957E+03  3.6162E+04
0000021   1.3338E+06 -2.4814E+04  2.2192E+04
0000022   1.2821E+06 -4.3185E+04 -5.9744E+04
0000023   1.2948E+06  2.5280E+04 -9.8660E+04
0000024   1.3226E+06  8.1808E+03 -9.7839E+03
0000025   1.3191E+06  7.0183E+03 -5.0645E+04
0000026   1.2906E+06 -3.9776E+04 -8.4755E+03
0000027   1.3284E+06 -9.9786E+04 -2.2830E+04
0000028   1.3342E+06  4.3663E+04  4.7463E+04
0000029   1.2893E+06 -5.9105E+04  9.6243E+04
0000030   1.3046E+06 -5.5367E+04 -3.9438E+04
0000031   1.3364E+06  5.4831E+03 -6.5149E+04
0000032   1.3095E+06  5.8777E+04 -3.6934E+04
0000033   1.3283E+06 -1.2809E+03 -3.7690E+04
0000034   1.3176E+06  2.0079E+04  3.4561E+04
0000035   1.3236E+06 -2.9889E+04  6.9194E+04
0000036   1.3054E+06  1.3659E+04  2.2566E+04
0000037   1.3005E+06  9.6464E+04 -7.3137E+04
0000038   1.3158E+06  3.8020E+04  4.9035E+04
0000039   1.3207E+06 -8.2303E+04 -6.9936E+04
0000040   1.3328E+06  5.8805E+04 -8.2862E+03
0000041   1.3307E+06 -5.7131E+03  2.2841E+04
0000042   1.2925E+06 -7.2620E+04 -9.0154E+04
0000043   1.2876E+06  3.9526E+04 -3.2683E+04
0000044   1.3258E+06 -2.4225E+04  8.7899E+04
0000045   1.3187E+06 -7.2518E+03  6.2352E+04
0000046   1.3158E+06 -1.6225E+04 -2.4011E+04
0000047   1.3422E+06  4.4648E+04  1.1871E+03
0000048   1.3191E+06 -4.3447E+04  6.3817E+04
0000049   1.3017E+06 -3.2137E+04 -1.1104E+05
0000050   1.3122E+06 -1.0284E+05 -6.8668E+04
0000051   1.3406E+06 -6.1261E+04  6.4335E+04
0000052   1.3206E+06 -2.7642E+04  5.3863E+04
0000053   1.3082E+06  4.1788E+04 -3.5264E+04
0000054   1.3395E+06 -4.4966E+04  4.5215E+04
0000055   1.3062E+06  8.5699E+04  6.8487E+04
0000056   1.3270E+06 -1.7345E+03  4.5205E+04
0000057   1.3464E+06 -1.3619E+04  1.8008E+04
0000058   1.2821E+06 -3.0496E+04  9.3833E+04
0000059   1.3207E+06  2.7120E+04  3.7895E+04
0000060   1.3319E+06  4.4395E+02  6.8016E+04
0000061   1.3390E+06 -1.5493E+04  2.8143E+03
0000062   1.3040E+06  5.2907E+03 -1.1227E+05
0000063   1.2939E+06  4.4633E+04  2.0911E+04
0000064   1.3120E+06  1.0308E+04  6.0101E+04
0000065   1.3375E+06 -1.8585E+04 -7.6447E+04
0000066   1.3442E+06 -7.5772E+04 -1.6125E+04
0000067   1.3138E+06 -4.7823E+04 -1.3177E+05
0000068   1.3202E+06  3.7693E+03  3.1108E+03
0000069   1.2717E+06 -6.0371E+03  1.8767E+04
0000070   1.3394E+06  9.1573E+04  2.0601E+04
0000071   1.3342E+06 -8.1341E+04  1.1841E+05
0000072   1.2884E+06 -4.0677E+04 -2.0384E+04
0000073   1.3246E+06 -9.9342E+03  5.2974E+04
0000074   1.3284E+06 -1.0108E+03  2.1729E+04
0000075   1.3248E+06 -6.5984E+04 -4.8239E+04
0000076   1.3664E+06 -1.4589E+04 -4.5548E+04
0000077   1.3312E+06  6.6141E+04 -2.1836E+04
0000078   1.3261E+06 -7.9582E+03  4.5823E+03
0000079   1.3409E+06 -2.0610E+04  8.2860E+04
0000080   1.3050E+06 -1.9262E+04  6.3142E+04
0000081   1.3197E+06 -4.7855E+04 -8.9461E+04
0000082   1.3258E+06 -1.5690E+04  1.4648E+03
0000083   1.3323E+06 -9.2040E+03 -6.3713E+04
0000084   1.3223E+06  2.1297E+04  3.6615E+04
0000085   1.3375E+06 -4.9457E+04  2.1248E+04
0000086   1.3455E+06 -2.7897E+04  3.5449E+04
0000087   1.3028E+06  1.7509E+04 -7.4236E+04
0000088   1.3210E+06  6.8221E+03 -4.2435E+03
0000089   1.3163E+06  7.1461E+04  5.8933E+04
0000090   1.2754E+06 -3.7017E+04 -8.7322E+04
0000091   1.3081E+06 -1.6147E+04  2.7805E+04
0000092   1.2787E+06 -6.2302E+03  4.3176E+04
0000093   1.3039E+06  5.2536E+04 -1.3515E+04
0000094   1.3301E+06 -3.2946E+04  4.1541E+04
0000095   1.3229E+06  7.2104E+04 -2.2270E+04
0000096   1.3374E+06 -5.2575E+04  2.8841E+04
0000097   1.3421E+06  8.6129E+04  5.6399E+04
0000098   1.3009E+06 -6.3480E+04  4.6524E+04
0000099   1.3395E+06  9.7115E+03  1.8498E+04
0000100   1.3156E+06  2.4125E+03  2.0739E+04
0000101   1.3076E+06  2.8225E+03  3.2645E+04
