============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3000000.E-03 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Si_Top    
  Layer # 1 - Bottom Depth=300000.E+01 A
  Layer # 1 - Density =0002.3210 g/cm3
  Layer # 1 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
  Layer # 2 - Si_Bottom 
  Layer # 2 - Bottom Depth=600000.E+01 A
  Layer # 2 - Density =0002.3210 g/cm3
  Layer # 2 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   9.2823E+05 -3.3168E+04 -1.1563E+04
0000002   9.3419E+05  1.5994E+05  7.4321E+03
0000003   9.3941E+05 -4.1204E+03 -1.6956E+04
0000004   9.5230E+05 -1.1537E+04  5.4952E+04
0000005   9.4290E+05 -5.1790E+04  6.5635E+04
0000006   9.1951E+05  2.5808E+04  3.1901E+04
0000007   9.3995E+05 -4.9741E+04  1.3526E+03
0000008   9.5280E+05  4.2806E+04  8.9640E+03
0000009   9.3205E+05  7.5536E+02  2.0133E+03
0000010   9.7382E+05  1.0346E+04  1.1203E+04
0000011   9.2922E+05  1.7321E+04 -2.7518E+03
0000012   9.3166E+05  3.1845E+03  6.1581E+04
0000013   9.3502E+05  5.6282E+03  1.4929E+04
0000014   9.1572E+05  3.7424E+04  2.3261E+04
0000015   9.4606E+05  9.9521E+04  2.1171E+04
0000016   9.5464E+05  1.5211E+04  9.9394E+03
0000017   9.3758E+05 -4.4765E+04 -2.0471E+04
0000018   9.2419E+05  1.4319E+04 -1.7260E+04
0000019   9.5331E+05  7.2031E+03 -2.6461E+04
0000020   9.3093E+05  3.5917E+04 -3.9685E+04
0000021   9.0698E+05 -1.2730E+04  3.3667E+04
0000022   9.3718E+05 -4.6153E+03 -2.2516E+04
0000023   9.5971E+05  1.9743E+04 -5.2975E+04
0000024   9.3425E+05 -6.9198E+03 -4.3162E+04
0000025   9.4118E+05  4.2029E+04 -7.0153E+03
0000026   8.9124E+05  1.8461E+04 -8.2835E+04
0000027   9.4857E+05  1.4837E+03 -3.8846E+03
0000028   9.3606E+05  9.0633E+03  4.1585E+04
0000029   9.0548E+05  6.4361E+03  1.1548E+04
0000030   9.4478E+05 -4.0574E+04 -2.2638E+04
0000031   9.7097E+05 -4.2584E+04  2.7532E+04
0000032   9.2581E+05  7.2879E+02  9.9961E+04
0000033   9.1185E+05  6.7582E+04 -1.9491E+04
0000034   9.1278E+05  8.8161E+04 -3.1043E+04
0000035   9.3363E+05 -4.8366E+04  2.0335E+03
0000036   9.2656E+05  3.8914E+04 -2.5303E+04
0000037   9.3651E+05 -9.3292E+03 -2.5675E+04
0000038   9.5053E+05  1.4545E+04 -4.5700E+04
0000039   9.1509E+05  2.3498E+04  1.6242E+04
0000040   9.3985E+05 -2.7514E+04  3.3124E+04
0000041   9.1115E+05  1.6393E+04 -7.2758E+01
0000042   9.2814E+05  9.9196E+04 -4.1981E+04
0000043   9.2943E+05 -1.9278E+04  3.4658E+04
0000044   9.4186E+05  3.6196E+04  3.5193E+04
0000045   9.4639E+05  8.3274E+03  1.2494E+04
0000046   9.5216E+05  4.3568E+03  2.5401E+04
0000047   9.5928E+05  2.4011E+03 -1.7559E+04
0000048   9.2046E+05  9.0010E+03 -4.5014E+04
0000049   9.0972E+05 -6.1271E+03  8.0451E+04
0000050   9.3819E+05  7.7509E+03  2.1066E+03
0000051   9.2754E+05  4.5413E+04  9.0497E+02
0000052   9.3341E+05  5.2360E+03  8.3981E+03
0000053   9.3668E+05  5.0874E+04 -3.6922E+04
0000054   9.4332E+05 -3.0656E+03 -3.3319E+03
0000055   9.1966E+05 -4.7472E+04 -4.5352E+04
0000056   9.3953E+05 -2.4516E+03 -1.0688E+04
0000057   9.3897E+05  3.0754E+04  2.0735E+04
0000058   9.3249E+05 -2.5062E+04  7.5765E+04
0000059   9.3914E+05 -5.6205E+04 -2.7696E+04
0000060   9.1520E+05 -1.9201E+04 -4.1302E+04
0000061   9.4616E+05 -3.6403E+04  3.4431E+04
0000062   9.2995E+05 -4.7374E+04  4.4348E+04
0000063   9.3845E+05  1.0535E+04  3.4464E+04
0000064   9.4984E+05  2.1032E+03 -6.8114E+03
0000065   9.6736E+05 -2.9875E+04  5.3205E+04
0000066   8.2942E+05  2.5296E+05 -1.2517E+05
0000067   9.0056E+05  3.8529E+04  3.2458E+04
0000068   9.2185E+05  6.4811E+03  5.8650E+04
0000069   9.1906E+05  1.1368E+04 -3.2091E+03
0000070   9.2705E+05 -4.3262E+04  7.3414E+03
0000071   9.1285E+05 -8.6132E+03 -3.8006E+04
0000072   9.2861E+05  4.1737E+04  4.5236E+04
0000073   9.4841E+05 -3.2124E+04 -4.5966E+04
0000074   9.5235E+05  6.4060E+04 -4.5932E+02
0000075   9.2684E+05  4.6907E+04 -3.8687E+03
0000076   9.1851E+05 -5.8425E+04 -3.3098E+04
0000077   9.2621E+05 -1.6876E+04  2.2936E+04
0000078   9.1954E+05  1.6108E+04 -5.5053E+03
0000079   9.3024E+05  3.2986E+04  2.5075E+04
0000080   9.3351E+05 -2.4138E+04 -1.0825E+05
0000081   9.1835E+05 -7.9924E+03  2.7776E+04
0000082   9.2967E+05  1.1538E+03 -2.3376E+04
0000083   9.3209E+05 -6.6045E+03 -2.2821E+04
0000084   9.1457E+05  3.1235E+04  3.2774E+04
0000085   9.6351E+05  2.3226E+03  1.2910E+04
0000086   9.4614E+05  3.1460E+04 -5.3188E+03
0000087   9.1418E+05  5.8585E+04 -7.2909E+03
0000088   9.4439E+05  2.7517E+04 -5.5867E+03
0000089   9.3772E+05 -7.2773E+04  2.1842E+04
0000090   9.2571E+05  7.0372E+04  1.8967E+04
0000091   9.1504E+05 -4.8682E+04 -5.4439E+04
0000092   9.6026E+05  4.5686E+02 -1.9625E+03
0000093   9.4960E+05  3.6460E+04  9.5075E+03
0000094   9.0934E+05 -1.3592E+04  1.6738E+04
0000095   9.2469E+05  1.3729E+04  2.8465E+04
0000096   9.4615E+05  2.4961E+04  2.4775E+04
0000097   9.3691E+05 -1.1040E+04 -3.5970E+04
0000098   9.3940E+05 -5.5737E+03 -2.6108E+04
0000099   9.3076E+05 -9.7734E+03  4.2986E+04
0000100   9.1976E+05 -5.6830E+04  5.4434E+04
0000101   9.0496E+05 -4.6349E+03  6.5279E+04
