============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 1700000.E-03 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Si_Top    
  Layer # 1 - Bottom Depth=300000.E+01 A
  Layer # 1 - Density =0002.3210 g/cm3
  Layer # 1 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
  Layer # 2 - Si_Bottom 
  Layer # 2 - Bottom Depth=600000.E+01 A
  Layer # 2 - Density =0002.3210 g/cm3
  Layer # 2 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.7441E+05 -1.1692E+04 -1.2447E+04
0000002   3.7944E+05 -4.6535E+03  1.3246E+04
0000003   3.6834E+05 -9.8225E+03 -6.9728E+03
0000004   3.8142E+05  4.5378E+03 -5.6372E+03
0000005   3.8216E+05 -9.3302E+03  2.6676E+04
0000006   3.8055E+05  1.2349E+04  1.3534E+03
0000007   3.7499E+05 -1.5229E+03 -7.1272E+03
0000008   3.7207E+05 -1.9002E+03 -1.1668E+04
0000009   3.7561E+05  5.5946E+03 -2.0747E+04
0000010   3.8642E+05 -1.9049E+04  9.2819E+03
0000011   3.6440E+05 -2.4414E+03  1.4770E+04
0000012   3.5884E+05 -3.8369E+03 -1.1195E+04
0000013   3.8136E+05  2.5836E+03 -1.2787E+04
0000014   3.7134E+05 -9.6799E+03 -2.0547E+04
0000015   3.7270E+05 -1.8122E+04  1.9480E+03
0000016   3.7569E+05  1.3374E+04 -1.3233E+04
0000017   3.7876E+05 -1.2116E+03 -7.3905E+03
0000018   3.7452E+05 -1.0604E+04 -2.5553E+03
0000019   3.7247E+05 -2.1940E+04 -5.8051E+03
0000020   3.7800E+05 -5.8180E+03  3.0535E+04
0000021   3.8641E+05 -7.8139E+03 -2.9644E+03
0000022   3.7268E+05  2.1779E+04  1.8053E+03
0000023   3.7212E+05  1.1466E+04  4.1339E+03
0000024   3.6995E+05  2.6947E+03  5.7959E+03
0000025   3.8256E+05  4.7113E+03 -2.8436E+03
0000026   3.7216E+05  4.7394E+03  2.5419E+04
0000027   3.7913E+05  1.1211E+04 -2.2221E+04
0000028   3.6190E+05 -1.0736E+04  7.9473E+03
0000029   3.7305E+05  9.7203E+03 -7.8173E+03
0000030   3.7084E+05 -8.0118E+03  9.5068E+03
0000031   3.7919E+05 -6.4051E+03  1.6697E+04
0000032   3.7655E+05  1.8757E+04  1.0837E+04
0000033   3.8240E+05  1.2261E+04 -1.7762E+04
0000034   3.7475E+05  5.7845E+03 -2.9922E+04
0000035   3.7371E+05 -5.3511E+04 -9.4326E+03
0000036   3.7136E+05 -1.1861E+04 -4.6508E+03
0000037   3.7417E+05  3.3037E+03  1.7052E+04
0000038   3.7511E+05 -1.4320E+04  4.6681E+03
0000039   3.4808E+05 -5.9869E+04 -1.0034E+05
0000040   3.7903E+05 -1.9262E+04  2.8433E+04
0000041   3.8787E+05  2.1211E+03  2.3058E+04
0000042   3.7266E+05 -8.9784E+03  1.0883E+04
0000043   3.7127E+05  8.0898E+03  1.7562E+04
0000044   3.6827E+05  6.3794E+03 -5.1487E+03
0000045   3.7984E+05 -6.9337E+02 -4.4928E+04
0000046   3.7682E+05  7.6154E+03 -8.3858E+03
0000047   3.2875E+05  1.9735E+04  5.5035E+04
0000048   3.6963E+05 -1.5499E+04 -3.6212E+04
0000049   3.7588E+05 -1.3861E+04 -1.2099E+04
0000050   3.7919E+05  1.4938E+04  1.8829E+04
0000051   3.7195E+05  1.2803E+04  5.9666E+03
0000052   3.7459E+05  6.0792E+03  1.4627E+04
0000053   3.8267E+05  2.0855E+04 -2.1257E+04
0000054   3.7169E+05 -2.1038E+03 -5.2650E+03
0000055   3.6312E+05  1.5464E+04  2.7802E+04
0000056   3.7378E+05  3.2293E+04  5.9091E+03
0000057   3.7826E+05  2.5825E+04  1.6233E+04
0000058   3.7368E+05  1.6046E+04 -2.3329E+03
0000059   3.7641E+05 -1.8987E+04  7.0768E+03
0000060   3.7386E+05 -1.4639E+04  1.6077E+04
0000061   3.7921E+05 -2.7840E+03  3.8934E+02
0000062   3.8903E+05  5.9342E+03 -1.1723E+03
0000063   3.7031E+05  1.0003E+03  3.6761E+04
0000064   3.7439E+05 -1.9809E+03 -3.1533E+03
0000065   3.7675E+05  2.1267E+04 -1.4727E+04
0000066   3.7697E+05  2.8638E+03 -7.0629E+03
0000067   3.8557E+05 -1.2711E+04  1.0103E+04
0000068   3.7268E+05  3.7625E+03  3.5924E+03
0000069   3.7806E+05  1.5114E+04  5.4584E+03
0000070   3.7108E+05  2.6259E+04 -1.3031E+04
0000071   3.8572E+05  4.8610E+03 -5.1705E+03
0000072   3.7775E+05  2.4252E+04  1.4039E+04
0000073   3.6809E+05  2.9451E+04  4.0956E+04
0000074   3.7487E+05 -9.2764E+03 -5.9829E+03
0000075   3.6893E+05  2.0039E+04 -1.1068E+04
0000076   3.7906E+05  8.1497E+03 -2.9296E+04
0000077   3.7317E+05 -2.0299E+04  1.9861E+04
0000078   3.7565E+05 -2.2962E+04  8.4518E+03
0000079   3.7161E+05  2.8164E+03  2.5221E+04
0000080   3.7313E+05  5.1534E+03  1.9531E+04
0000081   3.8083E+05 -5.7472E+03 -5.1112E+03
0000082   3.7274E+05 -3.8582E+02 -2.5829E+04
0000083   3.7069E+05 -1.9885E+04  3.0688E+04
0000084   3.7526E+05 -6.4071E+03 -4.9563E+03
0000085   3.7627E+05 -9.5958E+03 -2.1911E+03
0000086   3.7309E+05 -3.8730E+04  9.0388E+03
0000087   2.9644E+05  1.3009E+05  7.7797E+04
0000088   3.7096E+05  2.1656E+04  1.8082E+04
0000089   3.8236E+05  3.1590E+04  2.0285E+03
0000090   3.7080E+05 -3.1310E+02 -5.3956E+03
0000091   3.7339E+05  3.8684E+03 -3.1443E+03
0000092   3.7830E+05 -3.0811E+04 -7.6529E+03
0000093   3.7776E+05 -8.0277E+03  1.6432E+04
0000094   3.6898E+05 -3.2238E+02 -2.0477E+04
0000095   3.7209E+05  2.2913E+04  1.9465E+04
0000096   3.9364E+05  6.4043E+03 -1.8496E+03
0000097   3.8376E+05 -2.4222E+04  2.0324E+04
0000098   3.7733E+05  2.4697E+04  4.3119E+03
0000099   3.6775E+05  2.4478E+03  2.4718E+04
0000100   3.7825E+05 -6.3611E+03 -7.0786E+02
0000101   3.7351E+05 -7.5268E+03  3.8431E+01
