============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 5300000.E-03 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Si_Top    
  Layer # 1 - Bottom Depth=300000.E+01 A
  Layer # 1 - Density =0002.3210 g/cm3
  Layer # 1 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
  Layer # 2 - Si_Bottom 
  Layer # 2 - Bottom Depth=600000.E+01 A
  Layer # 2 - Density =0002.3210 g/cm3
  Layer # 2 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.3901E+06 -7.1014E+04  6.9872E+03
0000002   2.3915E+06 -6.3495E+04  6.6074E+02
0000003   2.4140E+06 -1.1102E+05 -3.3671E+04
0000004   2.4057E+06 -4.5871E+04  4.4053E+04
0000005   2.4092E+06  6.4668E+04  5.7617E+04
0000006   2.3770E+06 -4.9971E+04  9.2781E+04
0000007   2.4214E+06 -2.7773E+04 -4.8973E+04
0000008   2.3984E+06 -5.5950E+04  2.3079E+04
0000009   2.4444E+06  8.5583E+04 -5.0561E+04
0000010   2.3859E+06 -3.2170E+04  7.1623E+04
0000011   2.4410E+06 -1.8677E+05 -1.5218E+05
0000012   2.3737E+06  6.4204E+03  9.6621E+04
0000013   2.3688E+06  5.3594E+04 -2.4603E+04
0000014   2.4090E+06 -7.1904E+04  2.6661E+04
0000015   2.4046E+06 -1.1971E+05  1.1165E+04
0000016   2.4088E+06 -5.2535E+04  2.7911E+04
0000017   2.4237E+06 -4.2359E+04 -1.2038E+04
0000018   2.4401E+06 -1.0882E+05  1.2064E+05
0000019   2.3662E+06  5.7050E+04 -2.3850E+05
0000020   2.4279E+06  8.4145E+04 -2.4681E+04
0000021   2.3536E+06  2.8169E+04 -5.3514E+04
0000022   2.4413E+06  1.2054E+03  1.2230E+05
0000023   2.3706E+06  6.4886E+04 -1.1154E+05
0000024   2.3599E+06 -7.8456E+04 -1.6891E+04
0000025   2.4349E+06 -5.2261E+04  1.2860E+05
0000026   2.4062E+06 -1.4473E+05 -2.8826E+04
0000027   2.4453E+06 -2.4354E+04  5.7917E+04
0000028   2.4277E+06 -3.0661E+04 -1.5125E+04
0000029   2.4576E+06 -4.1995E+04 -1.9904E+05
0000030   2.3652E+06  1.5557E+05 -4.6551E+04
0000031   2.4124E+06  8.8407E+03 -1.1319E+05
0000032   2.4122E+06  9.2182E+04 -2.0746E+05
0000033   2.4515E+06 -3.0536E+04  3.2874E+04
0000034   2.4135E+06 -9.4723E+04 -1.4249E+05
0000035   2.3555E+06 -6.6770E+04 -1.3378E+05
0000036   2.4289E+06  6.8310E+04 -4.6839E+04
0000037   2.4113E+06 -8.2396E+03 -9.6637E+04
0000038   2.4313E+06  1.1402E+05 -6.6526E+04
0000039   2.4591E+06  2.8808E+04 -1.4699E+05
0000040   2.4134E+06 -1.4260E+05  1.7116E+05
0000041   2.4335E+06  1.1511E+05  8.2504E+04
0000042   2.4714E+06 -5.0387E+03  1.5824E+05
0000043   2.3697E+06 -7.7352E+04 -9.1721E+04
0000044   2.4696E+06  3.9351E+04  2.6292E+04
0000045   2.3934E+06 -1.5047E+05 -1.3481E+04
0000046   2.4658E+06 -2.9834E+02  3.8226E+04
0000047   2.2869E+06 -1.2924E+05 -2.4254E+05
0000048   2.3453E+06  1.4612E+05  6.0677E+03
0000049   2.4017E+06 -4.7821E+02 -2.4696E+04
0000050   2.3982E+06  2.3353E+04  1.5542E+05
0000051   2.3570E+06 -7.3344E+04  4.6677E+04
0000052   2.4546E+06  2.4616E+04  1.3945E+04
0000053   2.3900E+06 -1.0433E+05  1.6163E+04
0000054   2.4385E+06 -6.1341E+04  7.8677E+03
0000055   2.3795E+06  2.0182E+04 -1.1498E+04
0000056   2.3739E+06  5.7935E+04  3.2172E+02
0000057   2.4657E+06 -6.1691E+04  1.1238E+05
0000058   2.3600E+06 -4.4664E+03 -7.4693E+04
0000059   2.3965E+06 -1.0272E+04  7.1537E+04
0000060   2.3833E+06 -4.6591E+04  5.7754E+04
0000061   2.4566E+06 -8.8459E+03 -3.0374E+04
0000062   2.4436E+06 -2.0271E+04  2.6840E+04
0000063   2.4026E+06  4.9555E+03 -3.5917E+03
0000064   2.4285E+06  3.8794E+04  1.4440E+05
0000065   2.3847E+06  2.4090E+05  1.4017E+05
0000066   2.4669E+06  1.5881E+04 -2.6688E+04
0000067   2.4777E+06  1.2146E+04 -1.1111E+05
0000068   2.3756E+06 -3.6144E+04 -3.4860E+04
0000069   2.4323E+06  8.4886E+04  4.3742E+04
0000070   2.4238E+06 -4.0530E+04 -6.6041E+04
0000071   2.3839E+06 -2.6238E+04  1.4636E+04
0000072   2.4117E+06 -1.6449E+05  9.0650E+02
0000073   2.3771E+06 -1.1319E+05 -9.6606E+04
0000074   2.3661E+06  6.2549E+04  5.4335E+04
0000075   2.4237E+06  5.2712E+04 -5.8410E+03
0000076   2.4278E+06 -1.8765E+04 -9.9216E+04
0000077   2.4351E+06  6.0336E+04  4.5323E+04
0000078   2.3749E+06 -1.7316E+05  1.5796E+05
0000079   2.3876E+06  4.5649E+04  1.3220E+05
0000080   2.3933E+06 -5.9156E+04  2.2221E+04
0000081   2.4258E+06  6.9356E+04 -4.8307E+04
0000082   2.3579E+06 -1.2552E+05  5.0293E+04
0000083   2.4323E+06  1.2633E+05  8.8297E+03
0000084   2.3608E+06  2.7409E+04 -5.4160E+04
0000085   2.4449E+06 -5.9546E+04 -3.1127E+04
0000086   2.3785E+06 -1.1394E+05 -1.8711E+04
0000087   2.5066E+06 -6.5187E+04 -5.8324E+03
0000088   2.3853E+06 -2.1647E+04 -3.7727E+04
0000089   2.3889E+06  8.4836E+04 -1.0682E+05
0000090   2.4183E+06 -2.6210E+04 -2.4987E+04
0000091   2.3549E+06  6.3356E+04 -9.4513E+04
0000092   2.3798E+06  1.1110E+04 -9.0832E+03
0000093   2.3886E+06  6.4894E+04  2.2618E+04
0000094   2.4378E+06 -5.1672E+04  7.1750E+04
0000095   2.4371E+06  1.1392E+04  2.3830E+04
0000096   2.3744E+06 -1.1340E+03  8.3828E+04
0000097   2.4044E+06 -8.9328E+04  1.9123E+05
0000098   2.4086E+06  1.3538E+04 -2.7191E+04
0000099   2.4130E+06  1.5614E+05  9.3701E+04
0000100   2.4293E+06  3.3766E+04 -5.2502E+04
