============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 4300000.E-03 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Si_Top    
  Layer # 1 - Bottom Depth=300000.E+01 A
  Layer # 1 - Density =0002.3210 g/cm3
  Layer # 1 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
  Layer # 2 - Si_Bottom 
  Layer # 2 - Bottom Depth=600000.E+01 A
  Layer # 2 - Density =0002.3210 g/cm3
  Layer # 2 -  100 % of Si
икикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикикик
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.6815E+06 -5.5756E+04 -6.4970E+03
0000002   1.7349E+06 -1.5749E+04 -4.0385E+04
0000003   1.7034E+06  6.5001E+04 -3.0109E+04
0000004   1.6831E+06  6.7199E+04 -2.6251E+03
0000005   1.6570E+06  6.7606E+04  4.7128E+03
0000006   1.7228E+06 -1.4615E+05  6.8104E+04
0000007   1.6684E+06  7.3612E+04  5.5570E+04
0000008   1.6918E+06  2.4516E+04 -2.9022E+04
0000009   1.6745E+06 -7.0927E+04  6.0859E+04
0000010   1.6904E+06 -9.9253E+04  9.5505E+01
0000011   1.7113E+06 -2.4015E+04 -2.3458E+04
0000012   1.6783E+06  2.5558E+04 -5.3421E+04
0000013   1.6865E+06  2.5001E+04  1.9906E+04
0000014   1.6933E+06 -2.1773E+04 -8.9097E+04
0000015   1.6521E+06  3.7762E+04 -2.1926E+04
0000016   1.6767E+06 -2.8085E+04 -6.4472E+03
0000017   1.6912E+06 -8.7583E+04 -3.0030E+04
0000018   1.6416E+06  3.1279E+05 -1.5998E+05
0000019   1.7500E+06 -5.3775E+04 -6.5816E+04
0000020   1.7017E+06  1.4544E+04 -8.9859E+04
0000021   1.7264E+06 -4.6742E+04 -2.3305E+04
0000022   1.7024E+06 -6.0153E+03 -2.1936E+04
0000023   1.6880E+06 -6.0233E+04  1.8524E+04
0000024   1.6556E+06  2.6754E+04 -4.7992E+04
0000025   1.7211E+06 -7.5046E+04  7.5307E+04
0000026   1.6984E+06  8.4524E+04 -4.7433E+04
0000027   1.6625E+06 -5.1164E+04  1.2338E+05
0000028   1.6917E+06  1.3911E+05 -7.9891E+04
0000029   1.5924E+06 -1.6992E+05  1.6911E+05
0000030   1.6632E+06 -9.6814E+04 -1.6262E+05
0000031   1.7142E+06 -3.3282E+04 -7.2231E+04
0000032   1.7080E+06 -2.3866E+04 -7.3249E+03
0000033   1.7279E+06  1.0207E+05  1.1979E+05
0000034   1.6633E+06  1.0220E+05 -2.8529E+04
0000035   1.7251E+06  5.9656E+04  2.9891E+03
0000036   1.7035E+06 -1.2178E+05 -7.9351E+03
0000037   1.7011E+06 -1.3942E+04 -7.0871E+04
0000038   1.7126E+06  2.6931E+04 -6.2234E+03
0000039   1.6760E+06 -1.4611E+05 -3.4178E+04
0000040   1.6576E+06  7.2068E+04  1.0608E+05
0000041   1.7005E+06  4.6065E+04  3.1426E+04
0000042   1.7028E+06  5.2377E+04  3.7667E+04
0000043   1.6939E+06  5.4651E+04  5.3700E+04
0000044   1.7444E+06 -2.4460E+04  4.9476E+04
0000045   1.6826E+06 -9.1698E+04 -9.5787E+04
0000046   1.7056E+06 -7.4356E+03  1.1775E+05
0000047   1.7268E+06 -5.1337E+04  9.7613E+04
0000048   1.7071E+06  8.1467E+04  7.5548E+02
0000049   1.6697E+06  1.1910E+04 -8.9196E+04
0000050   1.7289E+06 -1.5468E+04  6.9342E+03
0000051   1.7186E+06  6.4424E+04 -5.6306E+04
0000052   1.7064E+06 -2.2584E+04  1.4979E+03
0000053   1.7542E+06 -1.0442E+05  6.8526E+04
0000054   1.5522E+06  3.3421E+05  5.7187E+05
0000055   1.6883E+06  1.1730E+05  9.3879E+04
0000056   1.7166E+06  2.0821E+04 -1.5652E+04
0000057   1.6834E+06  1.0103E+05  3.0374E+04
0000058   1.6760E+06  2.2072E+04 -3.2867E+04
0000059   1.6807E+06  4.5109E+04  9.2945E+04
0000060   1.7045E+06  9.1719E+04 -4.2907E+03
0000061   1.6779E+06  8.6489E+04  1.1567E+04
0000062   1.6826E+06  3.2165E+04 -6.3128E+04
0000063   1.6469E+06 -1.3387E+04 -5.2416E+04
0000064   1.6685E+06  3.8727E+04 -1.1327E+05
0000065   1.7109E+06  6.6552E+04 -1.2510E+05
0000066   1.6469E+06 -4.4247E+04  8.1871E+02
0000067   1.6984E+06  3.7187E+04  2.9532E+04
0000068   1.7024E+06 -1.9711E+03 -1.2974E+04
0000069   1.7023E+06 -7.5996E+04 -5.6443E+04
0000070   1.7312E+06 -7.7105E+04 -2.6566E+03
0000071   1.7626E+06  3.2991E+04 -7.2548E+04
0000072   1.7120E+06 -2.0741E+04 -3.8112E+04
0000073   1.6726E+06  4.3109E+04 -4.7285E+03
0000074   1.7074E+06 -6.0585E+04 -1.5092E+05
0000075   1.7158E+06 -4.0298E+03  2.6378E+04
0000076   1.7462E+06 -6.7772E+04 -7.3571E+04
0000077   1.6854E+06  1.0262E+05 -1.7334E+04
0000078   1.6817E+06  5.4066E+04 -3.1126E+04
0000079   1.7281E+06 -4.7023E+04  2.0344E+04
0000080   1.6971E+06 -6.3604E+04 -5.6663E+04
0000081   1.7192E+06 -7.5355E+04  5.5431E+04
0000082   1.6801E+06 -8.9254E+04  7.4984E+04
0000083   1.6918E+06 -5.1869E+04 -4.3960E+04
0000084   1.6961E+06 -1.6454E+04 -7.4516E+04
0000085   1.6705E+06  5.8423E+03  5.5135E+04
0000086   1.6899E+06 -3.2685E+03  6.6335E+04
0000087   1.7097E+06 -6.9021E+04 -1.3257E+04
0000088   1.7113E+06 -8.5182E+04 -1.6760E+04
0000089   1.6700E+06  2.2992E+04 -2.4498E+05
0000090   1.6863E+06 -1.1009E+04  9.8310E+04
0000091   1.7161E+06  3.0140E+04 -5.0228E+03
0000092   1.6967E+06 -2.0751E+04 -3.5426E+04
0000093   1.7257E+06  5.4803E+04 -1.9948E+04
0000094   1.6855E+06  6.7529E+04  4.9656E+04
0000095   1.7311E+06  1.8200E+04 -8.3983E+04
0000096   1.6922E+06  2.7136E+04 -8.2061E+04
0000097   1.7708E+06 -3.4663E+03  3.6396E+04
0000098   1.6690E+06 -8.1094E+04 -1.5100E+04
0000099   1.7326E+06  4.6599E+04 -5.4822E+04
0000100   1.7072E+06  5.9141E+04 -5.7269E+04
