Name,A,Z,Ealpha_MeV,Texp_s,Br_alpha,l,N,Ad,Zd,Qalpha_MeV,x,Ks,y,z,N_interval,Z_interval,F_yz,log10_Tcalc_s,Tcalc_s,Br_alpha,Talpha_exp_s,HF,log10_HF
273Ds_a,273,110,10.858,0.00832,1.0,5,163,269,108,11.019457249070632,0.34900729181936285,37.75259994212195,0.6206896551724138,0.84375,"(127,185]","(83,115]",0.9054430180124111,-5.6005864109794,2.508497017585703e-06,1.0,0.00832,3316.7270846538872,3.5207097372701237
273Ds_b,273,110,10.929,0.041703,1.0,5,163,269,108,11.091513011152417,0.35128943565056336,37.3766119149338,0.6206896551724138,0.84375,"(127,185]","(83,115]",0.9054430180124111,-5.748435771730321,1.784695909587367e-06,1.0,0.041703,23367.00598458927,4.3686030697875715
273Ds_c,273,110,11.165,0.000108,1.0,1,163,269,108,11.331022304832713,0.35887515317399027,36.15586920807505,0.6206896551724138,0.84375,"(127,185]","(83,115]",0.9054430180124111,-6.228467091344914,5.909257412637387e-07,1.0,0.000108,182.7640809300911,2.261890846831864
269Hs_a,269,108,9.13,5.05,1.0,0,161,265,106,9.267811320754719,0.29787186593930975,46.87074879007711,0.5862068965517241,0.78125,"(127,185]","(83,115]",0.9197246324966557,-1.7243543431425294,0.01886451555313984,1.0,5.05,267.6983665853783,2.427645721261191
269Hs_b,269,108,8.95,9.363,1.0,0,161,265,106,9.085094339622641,0.2919992552198052,48.141446328324314,0.5862068965517241,0.78125,"(127,185]","(83,115]",0.9197246324966557,-1.216797931900775,0.06070186969416852,1.0,9.363,154.24566075432566,2.18821295528577
