Name,A,Z,Ealpha_MeV,Texp_s,Br_alpha,l,Ad,Zd,Ac_used,Zc_used,Qc_QiUDL_MeV,Q_source,coeff_set_QiUDL,chi_prime,rho_prime,log10T_Qi2009_UDL_s,T_Qi2009_UDL_s,Talpha_exp_s,HF_Qi2009_UDL,log10HF_Qi2009_UDL
273Ds_a,273,110,10.858,0.03,1.0,0,269,108,4,2,11.019457249070632,Ealpha_MeV converted by A/(A-4),alpha,129.180946158481,82.74715116314819,-3.949142253010667,0.00011242366703102127,0.03,266.84772692676927,2.4262635077303294
273Ds_b,273,110,10.929,0.03,1.0,0,269,108,4,2,11.091513011152417,Ealpha_MeV converted by A/(A-4),alpha,128.76065189848,82.74715116314819,-4.119991869701071,7.585917762692015e-05,0.03,395.4696180275213,2.5971131244207335
273Ds_c,273,110,11.165,0.00018,1.0,0,269,108,4,2,11.331022304832713,Ealpha_MeV converted by A/(A-4),alpha,127.39254564620364,82.74715116314819,-4.67612706125141,2.1080113202171325e-05,0.00018,8.538853576054771,0.9313995663547164
269Hs_a,269,108,9.13,8.5,1.0,0,265,106,4,2,9.267811320754719,Ealpha_MeV converted by A/(A-4),alpha,138.23692409153008,81.80430213380357,0.1385749933242515,1.3758623716288265,8.5,6.177943503126117,0.7908439323900411
269Hs_b,269,108,8.95,8.5,1.0,0,265,106,4,2,9.085094339622641,Ealpha_MeV converted by A/(A-4),alpha,139.62009618853796,81.80430213380357,0.7008344507579558,5.021511374316386,8.5,1.6927174642031284,0.2285844749563369
270Ds,270,110,12.147,10.35,1.0,0,266,108,4,2,12.32966165413534,Ealpha_MeV converted by A/(A-4),alpha,122.11446287521747,82.61632224456416,-6.765267360855706,1.7168511319385691e-07,10.35,60284784.20440203,7.780207710648642
